"","V1","FFL","No_FFL","ID_A_N","ID_A_P","ID_D_N","ID_D_N.1","II_A_N","II_A_P","II_D_N","II_D_N.1","NP_X"
"463","ygdR",0,1,0,0,0,0,0,0,0,0,0
"464","ybjX",1,0,0,0,0,0,0,0,0,0,1
"465","flgH",1,0,0,0,0,0,0,0,0,0,1
"466","infC",1,0,0,0,0,0,0,0,0,0,1
"467","nadD",0,1,0,0,0,0,0,0,0,0,0
"468","mscL",0,1,0,0,0,0,0,0,0,0,0
"469","ycaQ",0,1,0,0,0,0,0,0,0,0,0
"470","agp",0,1,0,0,0,0,0,0,0,0,0
"471","pqiA",1,0,0,0,0,0,0,0,0,0,1
"472","fadH",1,0,0,0,0,0,0,0,0,0,1
"473","ybeM",0,1,0,0,0,0,0,0,0,0,0
"474","fieF",0,1,0,0,0,0,0,0,0,0,0
"475","yjeI",0,1,0,0,0,0,0,0,0,0,0
"476","yhfY",0,1,0,0,0,0,0,0,0,0,0
"477","ybhF",1,0,0,0,0,0,0,0,0,0,1
"478","hdhA",0,1,0,0,0,0,0,0,0,0,0
"479","yrdD",0,1,0,0,0,0,0,0,0,0,0
"480","ycbZ",0,1,0,0,0,0,0,0,0,0,0
"481","mutT",0,1,0,0,0,0,0,0,0,0,0
"482","yrdB",0,1,0,0,0,0,0,0,0,0,0
"483","yjdP",0,1,0,0,0,0,0,0,0,0,0
"484","osmE",1,0,0.222222222222222,0,0,0,0.222222222222222,0,0,0,0.555555555555556
"485","pinQ",0,1,0,0,0,0,0,0,0,0,0
"486","lepA",0,1,0,0,0,0,0,0,0,0,0
"487","aroH",1,0,0,0,0,0,0,0,0,0,1
"488","yhaL",0,1,0,0,0,0,0,0,0,0,0
"489","rof",0,1,0,0,0,0,0,0,0,0,0
"490","yfaE",1,0,0,0,0,0,0,0,0,0,1
"491","yqjG",0,1,0,0,0,0,0,0,0,0,0
"492","treA",0,1,0,0,0,0,0,0,0,0,0
"493","astE",1,0,0,0,0,0,0,0,0,0,1
"494","yheT",0,1,0,0,0,0,0,0,0,0,0
"495","flhA",1,0,0,0,0,0,0,0,0,0,1
"496","elaB",0,1,0,0,0,0,0,0,0,0,0
"497","yqjC",0,1,0,0,0,0,0,0,0,0,0
"498","ccmG",1,0,0,0,0,0,0,0,0.166666666666667,0,0.833333333333333
"499","smf",0,1,0,0,0,0,0,0,0,0,0
"500","ackA",1,0,0,0,0,0,0,0,0,0,1
"501","ybjP",0,1,0,0,0,0,0,0,0,0,0
"502","yhaH",0,1,0,0,0,0,0,0,0,0,0
"503","nusA",1,0,0,0,0,0,0,0,0,0,1
"504","lepB",0,1,0,0,0,0,0,0,0,0,0
"505","ygbI",0,1,0,0,0,0,0,0,0,0,0
"506","msyB",0,1,0,0,0,0,0,0,0,0,0
"507","ndk",0,1,0,0,0,0,0,0,0,0,0
"508","hofQ",0,1,0,0,0,0,0,0,0,0,0
"509","atpF",0,1,0,0,0,0,0,0,0,0,0
"510","rplT",1,0,0,0,0,0,0,0,0,0,1
"511","rsmC",0,1,0,0,0,0,0,0,0,0,0
"512","selD",0,1,0,0,0,0,0,0,0,0,0
"513","nlpI",0,1,0,0,0,0,0,0,0,0,0
"514","ychA",0,1,0,0,0,0,0,0,0,0,0
"515","ytfK",1,0,0,0,0,0,0,0,0,0,1
"516","emrB",1,0,0,0,0,0,0,0,0,0,1
"517","narI",1,0,0,0.181818181818182,0,0,0,0.181818181818182,0.181818181818182,0,0.454545454545455
"518","tatC",0,1,0,0,0,0,0,0,0,0,0
"519","otsB",0,1,0,0,0,0,0,0,0,0,0
"520","yhbY",0,1,0,0,0,0,0,0,0,0,0
"521","ompR",1,0,0,0,0,0,0.666666666666667,0,0,0,0.333333333333333
"522","ybjS",0,1,0,0,0,0,0,0,0,0,0
"523","nuoK",1,0,0.142857142857143,0,0,0,0.142857142857143,0,0,0.142857142857143,0.571428571428571
"524","ybiB",1,0,0,0,0,0,0,0,0,0,1
"525","yhhA",0,1,0,0,0,0,0,0,0,0,0
"526","mcrC",0,1,0,0,0,0,0,0,0,0,0
"527","bioC",0,1,0,0,0,0,0,0,0,0,0
"528","rpsL",1,0,0,0,0,0,0,0,0,0,1
"529","proS",0,1,0,0,0,0,0,0,0,0,0
"530","sapB",0,1,0,0,0,0,0,0,0,0,0
"531","yfcL",0,1,0,0,0,0,0,0,0,0,0
"532","priA",0,1,0,0,0,0,0,0,0,0,0
"533","yecE",0,1,0,0,0,0,0,0,0,0,0
"534","yadS",1,0,0,0,0,0,0,0,0,0,1
"535","nagA",1,0,0,0,0,0,0,0,0,0,1
"536","mukE",1,0,0,0,0,0,0,0,0,0,1
"537","yfcQ",0,1,0,0,0,0,0,0,0,0,0
"538","cysQ",0,1,0,0,0,0,0,0,0,0,0
"539","emrA",1,0,0,0,0,0,0,0,0,0,1
"540","torT",0,1,0,0,0,0,0,0,0,0,0
"541","yfiC",0,1,0,0,0,0,0,0,0,0,0
"542","surA",0,1,0,0,0,0,0,0,0,0,0
"543","phoQ",1,0,0,0,0,0,0,0,0,0,1
"544","holA",0,1,0,0,0,0,0,0,0,0,0
"545","elaA",0,1,0,0,0,0,0,0,0,0,0
"546","livG",1,0,0,0,0,0,0,0,0,0,1
"547","tolR",0,1,0,0,0,0,0,0,0,0,0
"548","atoS",0,1,0,0,0,0,0,0,0,0,0
"549","fkpB",1,0,0,0,0,0,0,0,0,0,1
"550","bolA",1,0,0,0,0,0,0,0,0,0,1
"551","pnp",1,0,0,0,0,0,0,0,0,0,1
"552","yfgJ",0,1,0,0,0,0,0,0,0,0,0
"553","yhcO",0,1,0,0,0,0,0,0,0,0,0
"554","prc",0,1,0,0,0,0,0,0,0,0,0
"555","dkgA",1,0,0,0,0,0,0,0,0,0,1
"556","narL",1,0,0,0,0,0,0,0,0,0,1
"557","pepT",0,1,0,0,0,0,0,0,0,0,0
"558","trg",1,0,0,0,0,0,0,0,0,0,1
"559","tatD",0,1,0,0,0,0,0,0,0,0,0
"560","fadB",1,0,0,0,0,0,0,0,0,0,1
"561","aroC",0,1,0,0,0,0,0,0,0,0,0
"562","aroB",0,1,0,0,0,0,0,0,0,0,0
"563","holB",0,1,0,0,0,0,0,0,0,0,0
"564","nrdB",1,0,0,0,0,0,0,0,0,0,1
"565","secF",0,1,0,0,0,0,0,0,0,0,0
"566","ydcJ",0,1,0,0,0,0,0,0,0,0,0
"567","ydfK",0,1,0,0,0,0,0,0,0,0,0
"568","yeaH",1,0,0,0,0,0,0,0,0,0,1
"569","atpC",0,1,0,0,0,0,0,0,0,0,0
"570","ygaM",0,1,0,0,0,0,0,0,0,0,0
"571","ygiW",0,1,0,0,0,0,0,0,0,0,0
"572","bioA",0,1,0,0,0,0,0,0,0,0,0
"573","melR",1,0,0,0,0,0,0,0,0,0,1
"574","yejO",0,1,0,0,0,0,0,0,0,0,0
"575","pta",1,0,0,0,0,0,0,0,0,0,1
"576","sodC",0,1,0,0,0,0,0,0,0,0,0
"577","cydC",1,0,0,0,0,0,0,0,0,0,1
"578","ecnB",1,0,0,0,0,0,0,0,0,0,1
"579","yeaO",0,1,0,0,0,0,0,0,0,0,0
"580","fabA",1,0,0,0,0,0,0,0,0,0,1
"581","ycgB",0,1,0,0,0,0,0,0,0,0,0
"582","blc",0,1,0,0,0,0,0,0,0,0,0
"583","fadD",1,0,0,0,0,0,0,0,0,0,1
"584","yfcG",0,1,0,0,0,0,0,0,0,0,0
"585","recJ",1,0,0,0,0,0,0,0,0,0,1
"586","fbaB",0,1,0,0,0,0,0,0,0,0,0
"587","pyrC",1,0,0,0,0,0,0,0,0,0,1
"588","ychF",1,0,0,0,0,0,0,0,0,0,1
"589","cydD",1,0,0,0,0,0,0,0,0,0,1
"590","pdxA",0,1,0,0,0,0,0,0,0,0,0
"591","ybeX",0,1,0,0,0,0,0,0,0,0,0
"592","yciI",0,1,0,0,0,0,0,0,0,0,0
"593","pyrI",0,1,0,0,0,0,0,0,0,0,0
"594","atpA",1,0,0,0,0,0,0,0,0,0,1
"595","slmA",0,1,0,0,0,0,0,0,0,0,0
"596","flgF",1,0,0,0,0,0,0,0,0,0,1
"597","rluD",0,1,0,0,0,0,0,0,0,0,0
"598","xylE",1,0,0,0,0,0,0,0,0,0,1
"599","yjdI",0,1,0,0,0,0,0,0,0,0,0
"600","ydcI",0,1,0,0,0,0,0,0,0,0,0
"601","rihB",0,1,0,0,0,0,0,0,0,0,0
"602","ydbL",0,1,0,0,0,0,0,0,0,0,0
"603","ldhA",0,1,0,0,0,0,0,0,0,0,0
"604","ssuB",1,0,0,0,0,0,0,0,0,0,1
"605","flgD",1,0,0,0,0,0,0,0,0,0,1
"606","yggF",0,1,0,0,0,0,0,0,0,0,0
"607","artM",1,0,0,0,0,0,0,0,0,0,1
"608","ytjA",0,1,0,0,0,0,0,0,0,0,0
"609","yidE",0,1,0,0,0,0,0,0,0,0,0
"610","rbfA",1,0,0,0,0,0,0,0,0,0,1
"611","yjfY",0,1,0,0,0,0,0,0,0,0,0
"612","yohJ",0,1,0,0,0,0,0,0,0,0,0
"613","nuoH",1,0,0.142857142857143,0,0,0,0.142857142857143,0,0,0.142857142857143,0.571428571428571
"614","fadL",1,0,0,0,0,0,0,0,0,0,1
"615","csgC",1,0,0,0,0,0.125,0,0,0,0,0.875
"616","ynfN",0,1,0,0,0,0,0,0,0,0,0
"617","dnaN",1,0,0,0,0,0,0,0,0,0,1
"618","ymgE",0,1,0,0,0,0,0,0,0,0,0
"619","nuoN",1,0,0.117647058823529,0,0,0,0.235294117647059,0,0,0.117647058823529,0.529411764705882
"620","gspF",1,0,0,0,0,0,0,0,0,0,1
"621","iclR",0,1,0,0,0,0,0,0,0,0,0
"622","flgA",1,0,0,0,0,0,0,0,0,0,1
"623","flgM",1,0,0,0,0,0.307692307692308,0.153846153846154,0,0,0,0.538461538461539
"624","proV",1,0,0,0,0,0,0,0.285714285714286,0,0,0.714285714285714
"625","proW",1,0,0,0,0,0,0,0.285714285714286,0,0,0.714285714285714
"626","flgC",1,0,0,0,0,0,0,0,0,0,1
"627","flhB",1,0,0,0,0,0,0,0,0,0,1
"628","flgB",1,0,0,0,0,0,0,0,0,0,1
"629","cpxA",1,0,0,0,0,0.166666666666667,0,0,0,0,0.833333333333333
"630","fdhD",0,1,0,0,0,0,0,0,0,0,0
"631","flgN",1,0,0,0,0,0,0,0,0,0,1
"632","yecR",0,1,0,0,0,0,0,0,0,0,0
"633","ppiA",1,0,0,0,0,0,0,0,0,0,1
"634","speA",1,0,0,0,0,0,0,0,0,0,1
"635","mutL",1,0,0,0,0,0,0,0,0,0,1
"636","csdA",0,1,0,0,0,0,0,0,0,0,0
"637","dnaK",0,1,0,0,0,0,0,0,0,0,0
"638","ribF",0,1,0,0,0,0,0,0,0,0,0
"639","yjdC",0,1,0,0,0,0,0,0,0,0,0
"640","flgG",1,0,0,0,0,0,0,0,0,0,1
"641","msbA",0,1,0,0,0,0,0,0,0,0,0
"642","narX",1,0,0,0,0,0,0,0,0,0,1
"643","aspS",0,1,0,0,0,0,0,0,0,0,0
"644","gshA",0,1,0,0,0,0,0,0,0,0,0
"645","asnS",0,1,0,0,0,0,0,0,0,0,0
"646","otsA",0,1,0,0,0,0,0,0,0,0,0
"647","ybdG",0,1,0,0,0,0,0,0,0,0,0
"648","leuS",0,1,0,0,0,0,0,0,0,0,0
"649","rimI",0,1,0,0,0,0,0,0,0,0,0
"650","flgE",1,0,0,0,0,0,0,0,0,0,1
"651","galF",0,1,0,0,0,0,0,0,0,0,0
"652","folC",0,1,0,0,0,0,0,0,0,0,0
"653","purU",1,0,0,0,0,0,0,0,0,0,1
"654","hscB",0,1,0,0,0,0,0,0,0,0,0
"655","hflX",1,0,0,0,0,0,0,0,0,0,1
"656","parC",0,1,0,0,0,0,0,0,0,0,0
"657","cof",0,1,0,0,0,0,0,0,0,0,0
"658","yciK",0,1,0,0,0,0,0,0,0,0,0
"659","ftsN",0,1,0,0,0,0,0,0,0,0,0
"660","yciT",0,1,0,0,0,0,0,0,0,0,0
"661","accA",1,0,0,0,0,0,0,0,0,0,1
"662","folD",0,1,0,0,0,0,0,0,0,0,0
"663","ispH",1,0,0,0,0,0,0,0,0,0,1
"664","rpoD",1,0,0,0,0,0,0,0,0,0,1
"665","ansP",0,1,0,0,0,0,0,0,0,0,0
"666","yhhS",0,1,0,0,0,0,0,0,0,0,0
"667","ligA",0,1,0,0,0,0,0,0,0,0,0
"668","pepA",0,1,0,0,0,0,0,0,0,0,0
"669","ybaL",0,1,0,0,0,0,0,0,0,0,0
"670","trkH",0,1,0,0,0,0,0,0,0,0,0
"671","sapA",0,1,0,0,0,0,0,0,0,0,0
"672","hslR",0,1,0,0,0,0,0,0,0,0,0
"673","cysS",0,1,0,0,0,0,0,0,0,0,0
"674","topA",1,0,0,0,0,0,0,0,0,0,1
"675","ynfC",0,1,0,0,0,0,0,0,0,0,0
"676","ybaB",0,1,0,0,0,0,0,0,0,0,0
"677","waaQ",0,1,0,0,0,0,0,0,0,0,0
"678","avtA",0,1,0,0,0,0,0,0,0,0,0
"679","sbcD",1,0,0,0,0,0,0,0,0,0,1
"680","glmS",1,0,0,0,0,0,0,0,0,0,1
"681","yheS",0,1,0,0,0,0,0,0,0,0,0
"682","udk",0,1,0,0,0,0,0,0,0,0,0
"683","ycdY",0,1,0,0,0,0,0,0,0,0,0
"684","nupC",1,0,0,0,0,0,0,0,0,0,1
"685","glyQ",0,1,0,0,0,0,0,0,0,0,0
"686","dsbD",0,1,0,0,0,0,0,0,0,0,0
"687","hisS",0,1,0,0,0,0,0,0,0,0,0
"688","rfbD",0,1,0,0,0,0,0,0,0,0,0
"689","rfbB",0,1,0,0,0,0,0,0,0,0,0
"690","bcp",0,1,0,0,0,0,0,0,0,0,0
"691","pspE",1,0,0,0,0,0,0,1,0,0,0
"692","ybjL",0,1,0,0,0,0,0,0,0,0,0
"693","nhaR",1,0,0,0,0,0,0,0,0,0,1
"694","ytfJ",1,0,0,0,0,0,0,0,0,0,1
"695","mltC",0,1,0,0,0,0,0,0,0,0,0
"696","pdhR",1,0,0,0,0,0,0,0,0,0.2,0.8
"697","dsbG",0,1,0,0,0,0,0,0,0,0,0
"698","ypjD",0,1,0,0,0,0,0,0,0,0,0
"699","rsuA",0,1,0,0,0,0,0,0,0,0,0
"700","ybjN",1,0,0,0,0,0,0,0,0,0,1
"701","yajC",0,1,0,0,0,0,0,0,0,0,0
"702","pheT",0,1,0,0,0,0,0,0,0,0,0
"703","rpmA",1,0,0,0,0,0,0,0,0,0,1
"704","hflK",1,0,0,0,0,0,0,0,0,0,1
"705","yccA",1,0,0,0,0,0,0,0,0,0,1
"706","waaG",0,1,0,0,0,0,0,0,0,0,0
"707","fabF",0,1,0,0,0,0,0,0,0,0,0
"708","yhdT",0,1,0,0,0,0,0,0,0,0,0
"709","ydbJ",0,1,0,0,0,0,0,0,0,0,0
"710","waaA",1,0,0,0,0,0,0,0,0,0,1
"711","menE",0,1,0,0,0,0,0,0,0,0,0
"712","yobD",0,1,0,0,0,0,0,0,0,0,0
"713","creB",1,0,0,0,0,0,0,0,0,0,1
"714","narP",0,1,0,0,0,0,0,0,0,0,0
"715","yciA",0,1,0,0,0,0,0,0,0,0,0
"716","yjiX",0,1,0,0,0,0,0,0,0,0,0
"717","clpB",1,0,0,0,0,0,0,0,0,0,1
"718","prfA",1,0,0,0,0,0,0,0.25,0.25,0,0.5
"719","valS",1,0,0,0,0,0,0,0,0,0,1
"720","rho",0,1,0,0,0,0,0,0,0,0,0
"721","yibN",1,0,0,0,0,0,0,0,0,0,1
"722","recR",0,1,0,0,0,0,0,0,0,0,0
"723","dacA",0,1,0,0,0,0,0,0,0,0,0
"724","recF",1,0,0,0,0,0,0,0,0,0,1
"725","evgS",1,0,0,0,0,0,0,0,0,0,1
"726","ileS",1,0,0,0,0,0,0,0,0,0,1
"727","ispG",0,1,0,0,0,0,0,0,0,0,0
"728","ygaZ",0,1,0,0,0,0,0,0,0,0,0
"729","gyrA",1,0,0,0,0,0,0,0,0,0,1
"730","yqaA",0,1,0,0,0,0,0,0,0,0,0
"731","rfbA",0,1,0,0,0,0,0,0,0,0,0
"732","yjjA",0,1,0,0,0,0,0,0,0,0,0
"733","blr",0,1,0,0,0,0,0,0,0,0,0
"734","katE",1,0,0,0,0,0,0,0,0,0,1
"735","ibpA",1,0,0,0,0,0,0,0,0,0,1
"736","lolB",0,1,0,0,0,0,0,0,0,0,0
"737","yggT",0,1,0,0,0,0,0,0,0,0,0
"738","ydgK",0,1,0,0,0,0,0,0,0,0,0
"739","proP",1,0,0,0,0,0,0,0,0,0,1
"740","yccS",0,1,0,0,0,0,0,0,0,0,0
"741","sspB",0,1,0,0,0,0,0,0,0,0,0
"742","ygiM",1,0,0,0,0,0,0,0,0,0,1
"743","proY",0,1,0,0,0,0,0,0,0,0,0
"744","atpH",1,0,0,0,0,0,0,0,0,0,1
"745","yjeH",1,0,0,0,0,0,0,0,0,0,1
"746","ybcI",0,1,0,0,0,0,0,0,0,0,0
"747","acrD",1,0,0,0.25,0,0,0,0,0,0,0.75
"748","holC",0,1,0,0,0,0,0,0,0,0,0
"749","yoaE",0,1,0,0,0,0,0,0,0,0,0
"750","acpT",0,1,0,0,0,0,0,0,0,0,0
"751","dacB",0,1,0,0,0,0,0,0,0,0,0
"752","accB",1,0,0,0,0,0,0,0,0,0,1
"753","dnaE",0,1,0,0,0,0,0,0,0,0,0
"754","rdgC",0,1,0,0,0,0,0,0,0,0,0
"755","yehM",0,1,0,0,0,0,0,0,0,0,0
"756","usg",0,1,0,0,0,0,0,0,0,0,0
"757","xseA",1,0,0,0,0,0,0,0,0,0,1
"758","gudD",0,1,0,0,0,0,0,0,0,0,0
"759","nrdA",1,0,0,0,0,0,0,0,0,0,1
"760","ygeA",1,0,0,0,0,0,0,0,0,0,1
"761","evgA",1,0,0,0,0,0,0,0,0,0,1
"762","aat",0,1,0,0,0,0,0,0,0,0,0
"763","rpsU",1,0,0,0,0,0,0,0,0,0,1
"764","yfcO",0,1,0,0,0,0,0,0,0,0,0
"765","menF",0,1,0,0,0,0,0,0,0,0,0
"766","ispD",0,1,0,0,0,0,0,0,0,0,0
"767","tdk",0,1,0,0,0,0,0,0,0,0,0
"768","aroK",1,0,0,0,0,0,0,0,0,0,1
"769","cydA",1,0,0,0,0,0,0,0,0,0,1
"770","aphA",0,1,0,0,0,0,0,0,0,0,0
"771","truB",1,0,0,0,0,0,0,0,0,0,1
"772","tyrP",1,0,0,0,0,0,0.5,0,0,0,0.5
"773","coaA",0,1,0,0,0,0,0,0,0,0,0
"774","yheO",0,1,0,0,0,0,0,0,0,0,0
"775","trxC",1,0,0,0,0,0,0,0,0,0,1
"776","purE",1,0,0,0,0,0,0,0,0,0,1
"777","hycH",1,0,0,0.285714285714286,0,0.285714285714286,0,0.285714285714286,0,0,0.142857142857143
"778","hisH",1,0,0,0,0,0,0,0,0,0,1
"779","yaiA",1,0,0,0,0,0,0,0,0,0,1
"780","ibpB",1,0,0,0.25,0,0,0,0.25,0,0,0.5
"781","dinI",1,0,0,0,0,0,0,0,0,0,1
"782","yihF",0,1,0,0,0,0,0,0,0,0,0
"783","glpG",0,1,0,0,0,0,0,0,0,0,0
"784","ucpA",0,1,0,0,0,0,0,0,0,0,0
"785","ygdD",0,1,0,0,0,0,0,0,0,0,0
"786","carA",1,0,0,0,0,0,0,0,0,0,1
"787","lipB",1,0,0,0,0,0,0,0,0,0,1
"788","fhuA",1,0,0,0,0,0,0,0,0,0,1
"789","artQ",1,0,0,0,0,0,0,0,0,0,1
"790","yqgF",0,1,0,0,0,0,0,0,0,0,0
"791","sbmC",0,1,0,0,0,0,0,0,0,0,0
"792","flgL",0,1,0,0,0,0,0,0,0,0,0
"793","yfaA",0,1,0,0,0,0,0,0,0,0,0
"794","hisA",1,0,0,0,0,0,0,0,0,0,1
"795","mreB",1,0,0,0,0,0,0,0,0,0,1
"796","yghW",0,1,0,0,0,0,0,0,0,0,0
"797","atpG",0,1,0,0,0,0,0,0,0,0,0
"798","ygbA",0,1,0,0,0,0,0,0,0,0,0
"799","rnhB",0,1,0,0,0,0,0,0,0,0,0
"800","waaC",1,0,0,0,0,0,0,0,0,0,1
"801","infB",1,0,0,0,0,0,0,0,0,0,1
"802","yceJ",1,0,0,0,0,0,0,0,0,0,1
"803","yigL",0,1,0,0,0,0,0,0,0,0,0
"804","frwC",0,1,0,0,0,0,0,0,0,0,0
"805","dgoK",1,0,0,0,0,0,0,0,0,0,1
"806","oppB",1,0,0,0,0,0,0.5,0,0,0,0.5
"807","dgoA",1,0,0,0,0,0,0,0,0,0,1
"808","ybgS",0,1,0,0,0,0,0,0,0,0,0
"809","hcaB",0,1,0,0,0,0,0,0,0,0,0
"810","recX",1,0,0,0,0,0,0,0,0,0,1
"811","nac",1,0,0,0,0,0,0,0,0,0,1
"812","ygdQ",0,1,0,0,0,0,0,0,0,0,0
"813","yigB",0,1,0,0,0,0,0,0,0,0,0
"814","appY",1,0,0,0,0,0,0,0,0,0,1
"815","bioF",0,1,0,0,0,0,0,0,0,0,0
"816","mtr",1,0,0,0,0,0,0.285714285714286,0,0,0,0.714285714285714
"817","yaeF",0,1,0,0,0,0,0,0,0,0,0
"818","slt",1,0,0,1,0,0,0,0,0,0,0
"819","bcsC",0,1,0,0,0,0,0,0,0,0,0
"820","yegS",0,1,0,0,0,0,0,0,0,0,0
"821","yigZ",0,1,0,0,0,0,0,0,0,0,0
"822","exuR",1,0,0,0,0,0,0,0,0,0,1
"823","yicH",0,1,0,0,0,0,0,0,0,0,0
"824","fxsA",0,1,0,0,0,0,0,0,0,0,0
"825","yciU",0,1,0,0,0,0,0,0,0,0,0
"826","acnA",1,0,0,0.0588235294117647,0,0,0,0.0588235294117647,0,0,0.882352941176471
"827","lexA",0,1,0,0,0,0,0,0,0,0,0
"828","yfaS",0,1,0,0,0,0,0,0,0,0,0
"829","yaaX",0,1,0,0,0,0,0,0,0,0,0
"830","hslV",0,1,0,0,0,0,0,0,0,0,0
"831","talA",1,0,0,0,0,0,0,0,0,0,1
"832","galU",0,1,0,0,0,0,0,0,0,0,0
"833","asnC",0,1,0,0,0,0,0,0,0,0,0
"834","ynfB",1,0,0,0,0,0,0,0,0,0,1
"835","trpE",1,0,0,0,0,0,0,0,0,0,1
"836","pfkB",0,1,0,0,0,0,0,0,0,0,0
"837","fbp",0,1,0,0,0,0,0,0,0,0,0
"838","bfr",0,1,0,0,0,0,0,0,0,0,0
"839","ugpA",1,0,0,0,0,0,0,0,0,0,1
"840","ascG",0,1,0,0,0,0,0,0,0,0,0
"841","ybaY",0,1,0,0,0,0,0,0,0,0,0
"842","sgcX",0,1,0,0,0,0,0,0,0,0,0
"843","cadC",1,0,0,0,0,0,0,0,0,0,1
"844","ydhK",0,1,0,0,0,0,0,0,0,0,0
"845","yliI",0,1,0,0,0,0,0,0,0,0,0
"846","yeaG",1,0,0,0,0,0,0,0,0,0,1
"847","ybaQ",0,1,0,0,0,0,0,0,0,0,0
"848","chaB",0,1,0,0,0,0,0,0,0,0,0
"849","dcrB",0,1,0,0,0,0,0,0,0,0,0
"850","sapF",0,1,0,0,0,0,0,0,0,0,0
"851","ypfJ",0,1,0,0,0,0,0,0,0,0,0
"852","pyrB",0,1,0,0,0,0,0,0,0,0,0
"853","ycaN",0,1,0,0,0,0,0,0,0,0,0
"854","yggE",0,1,0,0,0,0,0,0,0,0,0
"855","yjjV",0,1,0,0,0,0,0,0,0,0,0
"856","yohC",0,1,0,0,0,0,0,0,0,0,0
"857","yqaE",1,0,0,0,1,0,0,0,0,0,0
"858","yaeR",0,1,0,0,0,0,0,0,0,0,0
"859","ygdI",0,1,0,0,0,0,0,0,0,0,0
"860","yjbJ",0,1,0,0,0,0,0,0,0,0,0
"861","ssuC",1,0,0,0,0,0,0,0,0,0,1
"862","ssuA",1,0,0,0,0,0,0,0,0,0,1
"863","narK",1,0,0,0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,0,0.5
"864","pstS",1,0,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0.666666666666667
"865","ssuE",1,0,0,0,0,0,0,0,0,0,1
"866","degP",1,0,0,0,0,0,0,1,0,0,0
"867","ydeM",1,0,0,0,0,0,0,0,0,0,1
"868","metB",1,0,0,0,0,0,0,0,0,0,1
"869","mazG",1,0,0,0,0,0,0.5,0,0,0,0.5
"870","yfiR",1,0,0,0,0,0,0.5,0,0,0,0.5
"871","pstC",1,0,0,0.166666666666667,0,0,0,0.166666666666667,0,0,0.666666666666667
"872","rpmI",1,0,0,0,0,0,0.2,0,0,0,0.8
"873","nuoM",1,0,0.142857142857143,0,0,0,0.142857142857143,0,0,0.142857142857143,0.571428571428571
"874","pbpG",0,1,0,0,0,0,0,0,0,0,0
"875","metN",1,0,0,0,0,0,0,0,0,0,1
"876","ygjK",0,1,0,0,0,0,0,0,0,0,0
"877","ompT",1,0,0,0,0,0,0,0,0,0,1
"878","nuoJ",1,0,0.142857142857143,0,0,0,0.142857142857143,0,0,0.142857142857143,0.571428571428571
"879","cysI",1,0,0,0,0,0,0,0.5,0,0,0.5
"880","holE",0,1,0,0,0,0,0,0,0,0,0
"881","dppC",1,0,0,0,0,0,0,0.285714285714286,0.285714285714286,0,0.428571428571429
"882","dmsC",1,0,0.25,0,0,0,0.166666666666667,0,0,0.166666666666667,0.416666666666667
"883","dppF",1,0,0,0,0,0,0,0.285714285714286,0.285714285714286,0,0.428571428571429
"884","yhhQ",0,1,0,0,0,0,0,0,0,0,0
"885","thiG",0,1,0,0,0,0,0,0,0,0,0
"886","thiF",0,1,0,0,0,0,0,0,0,0,0
"887","thiH",0,1,0,0,0,0,0,0,0,0,0
"888","thiE",0,1,0,0,0,0,0,0,0,0,0
"889","cpxP",1,0,0,0,0,0,0,0,0.333333333333333,0,0.666666666666667
"890","thiC",0,1,0,0,0,0,0,0,0,0,0
"891","thiS",0,1,0,0,0,0,0,0,0,0,0
"892","sohB",1,0,0,0,0,0,0,0,0,0,1
"893","rnt",0,1,0,0,0,0,0,0,0,0,0
"894","bioD",0,1,0,0,0,0,0,0,0,0,0
"895","ybhB",0,1,0,0,0,0,0,0,0,0,0
"896","yneJ",0,1,0,0,0,0,0,0,0,0,0
"897","modB",1,0,0,0,0,0,0,0,0,0,1
"898","mltD",0,1,0,0,0,0,0,0,0,0,0
"899","ydiH",0,1,0,0,0,0,0,0,0,0,0
"900","gnsB",0,1,0,0,0,0,0,0,0,0,0
"901","ygaH",0,1,0,0,0,0,0,0,0,0,0
"902","accC",1,0,0,0,0,0,0,0,0,0,1
"903","ycaP",0,1,0,0,0,0,0,0,0,0,0
"904","ycaD",0,1,0,0,0,0,0,0,0,0,0
"905","yegP",0,1,0,0,0,0,0,0,0,0,0
"906","ubiX",1,0,0,0,0,0,0,0,0,0,1
"907","allB",0,1,0,0,0,0,0,0,0,0,0
"908","bioB",0,1,0,0,0,0,0,0,0,0,0
"909","osmB",1,0,0,0,0,0,0,0,0,0,1
"910","kch",0,1,0,0,0,0,0,0,0,0,0
"911","aceK",1,0,0,0,0,0,0,0.333333333333333,0.166666666666667,0,0.5
"912","cspE",1,0,0,0,0,0,0,0,0,0,1
"913","yegZ",0,1,0,0,0,0,0,0,0,0,0
"914","tadA",0,1,0,0,0,0,0,0,0,0,0
"915","amiA",1,0,0,0,0,0,0.666666666666667,0,0,0,0.333333333333333
"916","carB",1,0,0,0,0,0,0,0,0,0,1
"917","ampG",0,1,0,0,0,0,0,0,0,0,0
"918","cysB",1,0,0,0,0,0,0,0,0,0,1
"919","uxaB",1,0,0,0,0,0,0,0,0,0,1
"920","cysP",1,0,0,0,0,0,0,0,0,0,1
