"","V1","Loop_number","No_loop","Loop"
"131","gltB",28,0,1
"132","gltD",28,0,1
"133","gpmA",4,0,1
"134","grxA",0,0,1
"135","gshA",0,0,1
"136","gshB",0,0,1
"138","hsdR",0,0,1
"140","hslJ",1,0,1
"141","iap",0,0,1
"142","idi",0,0,1
"143","ispF",0,0,1
"144","kgtP",1,0,1
"146","lldD",1,0,1
"147","lpxD",1,0,1
"148","lysC",0,0,1
"149","map",4,0,1
"150","marB",28,0,1
"151","marR",18,0,1
"154","menF",0,0,1
"155","metN",1,0,1
"156","mltC",0,0,1
"157","mqo",0,0,1
"161","nuoC",14,0,1
"162","nuoN",17,0,1
"163","pdhR",5,0,1
"164","pdxY",0,0,1
"165","proP",3,0,1
"166","rbsA",5,0,1
"167","rbsC",5,0,1
"168","rcsA",6,0,1
"169","rimI",0,0,1
"170","rpoE",23,0,1
"171","rseA",35,0,1
"174","sdhB",8,0,1
"176","gcvT",4,0,1
"177","glgS",2,0,1
"178","glpA",13,0,1
"180","hflK",3,0,1
"181","hflX",3,0,1
"182","htpX",1,0,1
"183","ilvB",2,0,1
"185","ilvN",1,0,1
"186","ivbL",2,0,1
"187","katG",10,0,1
"188","maa",0,0,1
"189","manX",8,0,1
"191","miaA",2,0,1
"192","mutL",2,0,1
"193","nadA",0,0,1
"194","nmpC",0,0,1
"195","nrdD",3,0,1
"196","nrdG",4,0,1
"198","pitA",0,0,1
"199","pntA",4,0,1
"200","ppiA",2,0,1
"201","pppA",0,0,1
"202","proV",7,0,1
"203","purD",2,0,1
"204","purL",1,0,1
"205","purN",2,0,1
"206","putA",2,0,1
"207","recR",0,0,1
"208","rpoH",20,0,1
"210","sdaB",0,0,1
"211","sdaC",0,0,1
"212","secD",0,0,1
"214","dinI",3,0,1
"215","dinJ",7,0,1
"216","eptB",4,0,1
"217","fadL",7,0,1
"218","folD",0,0,1
"219","fucR",1,0,1
"220","glmU",0,0,1
"221","glpB",11,0,1
"222","glpC",11,0,1
"223","flgM",13,0,1
"224","flgN",7,0,1
"225","fliA",20,0,1
"227","fliD",5,0,1
"228","fliE",7,0,1
"229","fliF",8,0,1
"230","fliG",8,0,1
"231","fliH",8,0,1
"232","fliI",8,0,1
"233","fliJ",8,0,1
"234","fliK",8,0,1
"235","fliL",5,0,1
"236","fliM",5,0,1
"237","fliN",5,0,1
"238","fliO",5,0,1
"239","glpX",2,0,1
"240","glyA",1,0,1
"242","hisH",2,0,1
"244","hisJ",5,0,1
"245","ispE",0,0,1
"246","malT",3,0,1
"247","fliS",5,0,1
"248","fliT",5,0,1
"249","fliZ",30,0,1
"250","galM",3,0,1
"251","gdhA",11,0,1
"253","groL",2,0,1
"254","groS",5,0,1
"255","grpE",0,0,1
"256","hslO",0,0,1
"257","hslU",0,0,1
"258","hslV",0,0,1
"259","htpG",2,0,1
"260","ygiM",1,0,1
"261","osmB",2,0,1
"262","potD",0,0,1
"264","purC",1,0,1
"265","purH",2,0,1
"266","purK",1,0,1
"267","purM",2,0,1
"268","pyrB",0,0,1
"269","pyrC",3,0,1
"270","pyrL",0,0,1
"271","lipB",2,0,1
"273","modB",2,0,1
"274","motA",0,0,1
"277","nlpA",1,0,1
"278","nupG",1,0,1
"279","ompT",2,0,1
"281","rbsB",5,0,1
"282","rbsD",5,0,1
"283","rbsK",7,0,1
"286","sucA",21,0,1
"287","sucD",18,0,1
"288","tas",0,0,1
"293","xseA",3,0,1
"294","yagU",2,0,1
"295","ybaK",0,0,1
"297","ybjC",7,0,1
"298","tatD",0,0,1
"299","tgt",0,0,1
"302","treB",3,0,1
"303","treC",3,0,1
"304","ubiB",0,0,1
"306","yajC",0,0,1
"307","ybaL",0,0,1
"308","ybfA",0,0,1
"309","ybjN",9,0,1
"311","ydgD",0,0,1
"312","ydiH",0,0,1
"314","yejG",0,0,1
"315","yfcA",0,0,1
"319","ygbE",0,0,1
"320","yccA",1,0,1
"321","ydhF",0,0,1
"322","ygaH",0,0,1
"323","ygaZ",0,0,1
"324","ygdR",0,0,1
"326","yghJ",0,0,1
"327","ygiB",4,0,1
"328","ygdQ",0,0,1
"329","ygiW",0,0,1
"330","yhcN",0,0,1
"331","yheO",0,0,1
"334","yigI",0,0,1
"338","ylaC",0,0,1
"339","yncD",0,0,1
"341","yraQ",0,0,1
"342","yhaL",0,0,1
"343","yhiI",0,0,1
"344","yjiA",0,0,1
"345","yjiX",0,0,1
"348","yncE",1,0,1
"349","yqjA",4,0,1
"350","yqjC",0,0,1
"351","yqjD",0,0,1
"352","ytfJ",1,0,1
"353","recA",2,0,1
"356","slt",1,0,1
"357","speA",1,0,1
"358","speD",0,0,1
"359","spy",2,0,1
"362","ubiE",0,0,1
"363","uvrY",3,0,1
"366","yciI",0,0,1
"367","yebE",1,0,1
"368","ygiC",4,0,1
"370","yijD",0,0,1
"371","ynfD",0,0,1
"372","yqaE",1,0,1
"373","yqgB",0,0,1
"374","speG",2,0,1
"375","srlA",12,0,1
"376","srlB",10,0,1
"377","srlD",10,0,1
"378","srlE",10,0,1
"379","srlR",5,0,1
"380","tap",0,0,1
"381","tar",0,0,1
"382","tsr",2,0,1
"383","tsx",1,0,1
"384","udp",1,0,1
"387","ybeX",0,0,1
"389","ybeZ",0,0,1
"390","ybiX",0,0,1
"391","ybjX",2,0,1
"393","ycjX",0,0,1
"394","yeaD",1,0,1
"396","yecR",0,0,1
"398","yffB",1,0,1
"399","ygiS",0,0,1
"400","yhhQ",0,0,1
"401","yiaD",0,0,1
"402","ykfB",0,0,1
"403","ymdA",0,0,1
"404","yneE",0,0,1
"405","ynfB",3,0,1
"406","zntR",0,0,1
"409","dnaA",2,0,1
"410","dnaN",2,0,1
"411","entE",3,0,1
"412","fecA",3,0,1
"413","fecB",3,0,1
"414","fecC",3,0,1
"415","fecD",3,0,1
"416","fecE",3,0,1
"417","fepA",3,0,1
"418","fhuC",1,0,1
"422","fucK",6,0,1
"423","galK",4,0,1
"424","gntT",2,0,1
"426","gpsA",1,0,1
"428","hslR",0,0,1
"429","hupA",1,0,1
"430","hybA",2,0,1
"431","idnT",2,0,1
"432","lnt",0,0,1
"434","malF",10,0,1
"435","malG",10,0,1
"436","malK",3,0,1
"437","malM",3,0,1
"438","malP",2,0,1
"442","mltB",0,0,1
"444","murG",5,0,1
"446","narY",0,0,1
"447","nrdF",3,0,1
"448","pflC",0,0,1
"450","phoB",0,0,1
"451","phoU",10,0,1
"452","aceE",11,0,1
"454","adk",0,0,1
"455","ahpC",2,0,1
"456","aldA",13,0,1
"457","apaG",0,0,1
"458","argS",1,0,1
"460","avtA",0,0,1
"461","can",3,0,1
"462","wzzB",0,0,1
"463","cyoA",18,0,1
"464","cyoC",18,0,1
"465","cyoD",18,0,1
"466","cyoE",18,0,1
"468","dld",0,0,1
"469","dsbB",0,0,1
"470","emrA",1,0,1
"471","fabI",0,0,1
"472","fadR",2,0,1
"473","fdx",0,0,1
"474","fnr",5,0,1
"475","folE",4,0,1
"476","fpr",3,0,1
"477","galF",0,0,1
"481","gltX",1,0,1
"483","gnd",4,0,1
"484","gpt",1,0,1
"485","guaA",6,0,1
"486","hha",2,0,1
"488","iadA",0,0,1
"494","lldP",3,0,1
"495","lysP",0,0,1
"496","mdtJ",2,0,1
"498","menB",0,0,1
"499","mepA",0,0,1
"500","metG",0,0,1
"501","metK",5,0,1
"503","mipA",0,0,1
"504","mreB",1,0,1
"507","nadE",1,0,1
"508","ndh",12,0,1
"509","ndk",0,0,1
"510","nemA",3,0,1
"511","nuoG",14,0,1
"512","nuoH",14,0,1
"513","nuoI",14,0,1
"514","nuoJ",14,0,1
"515","nuoK",14,0,1
"516","nuoL",14,0,1
"517","ompR",3,0,1
"518","oppB",2,0,1
"519","oppC",5,0,1
"520","oppD",2,0,1
"522","pal",0,0,1
"524","pepB",0,0,1
"525","pepN",0,0,1
"527","pmrD",0,0,1
"528","psiF",1,0,1
"529","pstA",10,0,1
"530","pstB",10,0,1
"531","pstC",12,0,1
"532","pstS",12,0,1
"533","rne",0,0,1
"534","tdcB",9,0,1
"535","tdcC",9,0,1
"539","pflA",0,0,1
"540","pgi",2,0,1
"541","pheM",0,0,1
"543","ppsA",3,0,1
"546","ptsG",5,0,1
"547","ptsH",5,0,1
"548","ptsI",5,0,1
"549","purU",1,0,1
"550","pyrG",0,0,1
"551","rcsB",1,0,1
"552","relA",12,0,1
"554","rfbD",0,0,1
"555","rfe",1,0,1
"557","uxaC",5,0,1
"561","ycdZ",1,0,1
"562","ycjF",0,0,1
"564","yddB",0,0,1
"566","rho",0,0,1
"567","ribA",1,0,1
"568","rmf",0,0,1
"569","rnb",0,0,1
"570","rnt",0,0,1
"571","rsd",8,0,1
"572","rsuA",0,0,1
"573","sdhC",14,0,1
"575","serC",1,0,1
"579","surA",0,0,1
"580","tatE",0,0,1
"583","tolQ",0,0,1
"584","tpiA",1,0,1
"585","yhdT",0,0,1
"589","yicG",0,0,1
"590","yihF",0,0,1
"591","yjaB",0,0,1
"592","yjeJ",0,0,1
"594","yjgM",0,0,1
"599","yaiA",2,0,1
"600","ybgC",0,0,1
"601","ybhB",0,0,1
"603","ycdX",0,0,1
"604","ycdY",0,0,1
"605","ychH",1,0,1
"608","yeaC",0,0,1
"610","yeeN",0,0,1
"611","yjhD",0,0,1
"612","ykgF",0,0,1
"613","ymdB",0,0,1
"614","yoaE",0,0,1
"615","yohK",0,0,1
"616","yqfA",0,0,1
"618","yeeZ",0,0,1
"619","yehS",0,0,1
"621","yfaE",6,0,1
"622","yfcZ",1,0,1
"626","ygdI",0,0,1
"627","yhjR",1,0,1
"628","yieP",0,0,1
"629","yjbQ",4,0,1
"630","aidB",4,0,1
"631","ssuD",4,0,1
"632","tauA",1,0,1
"634","tauC",1,0,1
"635","csgA",13,0,1
"637","csgE",70,0,1
"640","iraP",10,0,1
"641","tcyJ",33,0,1
"644","gadE",32,0,1
"646","gadX",23,0,1
"652","rpoS",18,0,1
"653","mcbA",0,0,1
"654","yciE",2,0,1
"655","yciF",0,0,1
"656","yciG",0,0,1
"657","metE",3,0,1
"658","metR",0,0,1
"659","prpB",2,0,1
"660","prpC",2,0,1
"661","prpD",2,0,1
"662","prpR",2,0,1
"663","adiA",6,0,1
"666","hyaA",10,0,1
"672","araA",1,0,1
"673","araB",1,0,1
"674","araC",2,0,1
"675","araF",8,0,1
"676","caiA",11,0,1
"678","mlrA",2,0,1
"679","galS",2,0,1
"680","mglA",14,0,1
"681","mglB",12,0,1
"682","mglC",14,0,1
"683","glcA",7,0,1
"684","glcB",7,0,1
"685","glcD",7,0,1
"686","glcE",7,0,1
"687","glcF",7,0,1
"689","hcaR",0,0,1
"690","iscR",1,0,1
"691","nrdE",3,0,1
"692","nrdH",3,0,1
"693","nrdI",3,0,1
"694","sufA",8,0,1
"695","sufB",8,0,1
"696","sufC",8,0,1
"697","sufD",8,0,1
"698","sufE",8,0,1
"699","sufS",8,0,1
"701","fdhF",3,0,1
"703","fdnH",1,0,1
"704","fdnI",1,0,1
"705","hcp",2,0,1
"707","nirB",10,0,1
"708","nirD",9,0,1
"710","nrfB",4,0,1
"711","nrfC",4,0,1
"712","nrfD",4,0,1
"713","ytfE",1,0,1
"714","amtB",1,0,1
"715","argT",2,0,1
"719","ddpX",1,0,1
"720","glnA",5,0,1
"722","glnK",2,0,1
"723","glnL",4,0,1
"724","hisM",5,0,1
"729","potH",1,0,1
"730","potI",1,0,1
"731","yhdW",0,0,1
"733","prpE",2,0,1
"736","betA",4,0,1
"737","betB",4,0,1
"738","betI",1,0,1
"740","lldR",1,0,1
"741","fumB",15,0,1
"747","tdcE",9,0,1
"748","clpA",0,0,1
"749","entF",4,0,1
"751","lysU",3,0,1
"758","phoH",6,0,1
"759","hybD",2,0,1
"761","tonB",0,0,1
"762","hybC",2,0,1
"764","dcuB",10,0,1
"768","ybdZ",4,0,1
"769","leuA",1,0,1
"770","clpS",0,0,1
"772","sodA",33,0,1
"773","fis",9,0,1
"775","frdD",7,0,1
"776","hypD",10,0,1
"779","entB",3,0,1
"780","fhuF",4,0,1
"781","dcuA",10,0,1
"785","fepB",2,0,1
"786","yhbW",4,0,1
"788","fsr",0,0,1
"789","kbl",0,0,1
"791","serA",1,0,1
"792","glpQ",13,0,1
"793","metJ",1,0,1
"794","yceI",2,0,1
"795","smg",0,0,1
"797","ynfE",5,0,1
"798","ompW",3,0,1
"799","efeO",0,0,1
"801","gltI",5,0,1
"802","dcuC",1,0,1
"805","ycgM",0,0,1
"807","fes",4,0,1
"808","entA",3,0,1
"810","yjjI",0,0,1
"811","ogt",0,0,1
"812","mntH",4,0,1
"814","shiA",1,0,1
"816","gcvR",0,0,1
"817","entC",3,0,1
"819","selA",0,0,1
"822","msrA",0,0,1
"823","fadE",1,0,1
"824","ugpC",1,0,1
"825","manZ",6,0,1
"828","yhjE",2,0,1
"829","fepC",1,0,1
"830","mgsA",0,0,1
"831","sucC",20,0,1
"832","hypE",10,0,1
"834","pykA",2,0,1
"835","yaeP",0,0,1
"836","trmA",0,0,1
"837","pepD",2,0,1
"838","yciH",2,0,1
"839","galT",3,0,1
"840","yhdH",0,0,1
"842","sodB",7,0,1
"844","nadB",0,0,1
"846","purT",2,0,1
"848","exbB",3,0,1
"849","yebZ",0,0,1
"850","pnuC",0,0,1
"856","yddA",0,0,1
"858","sanA",0,0,1
"859","manY",7,0,1
"860","hisQ",6,0,1
"862","ydiP",0,0,1
"863","ycjY",0,0,1
"864","tdh",1,0,1
"865","ybjJ",0,0,1
"867","yibQ",0,0,1
"868","ccmF",6,0,1
"869","nth",0,0,1
"870","recC",5,0,1
"872","rpsQ",9,0,1
"873","fepD",1,0,1
"874","yfeD",0,0,1
"875","aqpZ",0,0,1
"877","cycA",7,0,1
"878","aroF",2,0,1
"879","gcvP",4,0,1
"880","yebY",0,0,1
"881","mutM",1,0,1
"883","exbD",1,0,1
"885","crl",0,0,1
"888","gltP",4,0,1
"889","agaV",2,0,1
"890","sucB",18,0,1
"891","yafD",0,0,1
"892","ilvM",3,0,1
"894","pyrD",2,0,1
"895","glgC",6,0,1
"897","uhpB",0,0,1
"898","ybhG",1,0,1
"900","rimJ",0,0,1
"901","iscA",2,0,1
"902","chaA",0,0,1
"903","ydhR",0,0,1
"905","ydgJ",0,0,1
"906","acs",15,0,1
"907","asd",0,0,1
"908","tpx",3,0,1
"914","ais",0,0,1
"917","napH",7,0,1
"919","ybiV",0,0,1
"922","pykF",1,0,1
"923","efeB",0,0,1
"924","uspE",0,0,1
"926","glpK",2,0,1
"927","eda",4,0,1
"929","cysK",1,0,1
"930","napF",8,0,1
"931","ynaJ",0,0,1
"936","galP",9,0,1
"937","yojI",1,0,1
"938","osmC",7,0,1
"940","yhbS",0,0,1
"942","ung",0,0,1
"945","ybaN",0,0,1
"947","brnQ",0,0,1
"949","galE",4,0,1
"950","fumC",21,0,1
"951","bfd",0,0,1
"953","crr",7,0,1
"954","xseB",0,0,1
"955","wzzE",0,0,1
"957","slyB",0,0,1
"958","fhuE",0,0,1
"961","gltK",5,0,1
"962","yedE",0,0,1
"963","putP",4,0,1
"964","speC",1,0,1
"967","exuT",2,0,1
"969","iscU",2,0,1
"970","ilvC",1,0,1
"971","ybiT",0,0,1
"972","phoA",2,0,1
"973","yceH",0,0,1
"975","napA",7,0,1
"976","cusR",1,0,1
"977","ispA",0,0,1
"979","yceB",0,0,1
"983","adhE",5,0,1
"984","fepG",1,0,1
"986","pqqL",0,0,1
"987","ftsZ",11,0,1
"988","glnH",4,0,1
"989","ypeC",0,0,1
"990","yqhD",0,0,1
"993","aroG",2,0,1
"994","idnO",2,0,1
"995","idnD",2,0,1
"996","idnK",5,0,1
"999","cspG",0,0,1
"1002","yjjZ",3,0,1
"1003","flhC",33,0,1
"1005","glpF",4,0,1
"1007","cspA",4,0,1
"1008","glpT",16,0,1
"1010","flhD",33,0,1
"1013","garR",4,0,1
"1018","zraP",1,0,1
"1019","pspC",2,0,1
"1020","pspD",2,0,1
"1021","pspA",2,0,1
"1022","pspB",2,0,1
"1026","secE",0,0,1
"1028","ompX",3,0,1
"1033","argI",3,0,1
"1034","speE",0,0,1
"1036","rplY",2,0,1
"1068","inaA",9,0,1
"1071","potA",0,0,1
"1077","aroL",2,0,1
"1080","speB",2,0,1
"1082","stpA",5,0,1
"1085","thiI",0,0,1
"1088","upp",2,0,1
"1091","rpsA",2,0,1
"1092","lamB",3,0,1
"1095","pcnB",4,0,1
"1099","yhbE",3,0,1
"1103","yidC",0,0,1
"1108","secA",0,0,1
"1124","yebO",0,0,1
"1126","rnpA",0,0,1
"1127","yebC",0,0,1
"1128","pyrF",2,0,1
"1131","queA",0,0,1
"1134","rpsT",0,0,1
"1135","entD",3,0,1
"1140","rpsF",3,0,1
"1146","fecR",1,0,1
"1147","yhdZ",1,0,1
"1162","ydiY",0,0,1
"1165","soxS",10,0,1
"1174","potB",0,0,1
"1180","greA",2,0,1
"1189","ybfE",0,0,1
"1190","cysM",2,0,1
"1194","spoT",2,0,1
"1195","rpsB",0,0,1
"1200","fecI",1,0,1
"1207","modA",3,0,1
"1211","lysA",2,0,1
"1212","frmR",0,0,1
"1214","cysD",1,0,1
"1217","priB",7,0,1
"1218","prfC",0,0,1
"1219","metF",1,0,1
"1222","purB",1,0,1
"1224","tsf",1,0,1
"1227","cobS",0,0,1
"1234","yfhL",0,0,1
"1236","apt",0,0,1
"1238","cysN",1,0,1
"1244","cysU",2,0,1
"1247","ynfM",0,0,1
"1251","cysJ",6,0,1
"1260","uraA",1,0,1
"1270","astC",7,0,1
"1273","astD",5,0,1
"1275","ybgI",0,0,1
"1277","sdaA",2,0,1
"1283","yihX",0,0,1
"1285","yfdY",0,0,1
"1297","cspI",0,0,1
"1298","uspA",4,0,1
"1306","mrr",0,0,1
"1308","ugpB",1,0,1
"1315","srmB",0,0,1
"1317","yecA",0,0,1
"1321","yaeH",0,0,1
"1324","yqjE",0,0,1
"1336","ydbK",0,0,1
"1337","yiiS",0,0,1
"1339","grxB",0,0,1
"1340","yacL",0,0,1
"1343","aldB",2,0,1
"1344","ybhC",0,0,1
"1345","arcA",0,0,1
"1348","mscL",0,0,1
"1355","yjeI",0,0,1
"1358","hdhA",0,0,1
"1360","ycbZ",0,0,1
"1364","osmE",9,0,1
"1367","rof",0,0,1
"1372","elaB",0,0,1
"1373","ccmG",6,0,1
"1377","yhaH",0,0,1
"1381","msyB",0,0,1
"1388","ytfK",4,0,1
"1392","otsB",0,0,1
"1405","yadS",1,0,1
"1409","cysQ",0,0,1
"1413","holA",0,0,1
"1414","elaA",0,0,1
"1415","livG",1,0,1
"1419","bolA",3,0,1
"1423","prc",0,0,1
"1431","holB",0,0,1
"1432","nrdB",6,0,1
"1435","ydfK",0,0,1
"1442","sodC",0,0,1
"1443","ecnB",1,0,1
"1444","yeaO",0,0,1
"1449","yfcG",0,0,1
"1454","pyrI",0,0,1
"1462","ldhA",0,0,1
"1465","ytjA",0,0,1
"1467","rbfA",4,0,1
"1471","ynfN",0,0,1
"1474","iclR",0,0,1
"1475","flgA",2,0,1
"1476","proW",7,0,1
"1477","flhB",2,0,1
"1478","csdA",0,0,1
"1483","aspS",0,0,1
"1485","otsA",0,0,1
"1489","hscB",0,0,1
"1497","rpoD",2,0,1
"1513","nupC",3,0,1
"1519","pspE",2,0,1
"1531","yobD",0,0,1
"1533","narP",0,0,1
"1536","valS",2,0,1
"1548","katE",1,0,1
"1549","ibpA",2,0,1
"1552","ydgK",0,0,1
"1562","accB",1,0,1
"1564","rdgC",0,0,1
"1568","nrdA",6,0,1
"1570","evgA",2,0,1
"1580","trxC",1,0,1
"1581","purE",1,0,1
"1583","ibpB",8,0,1
"1585","ucpA",0,0,1
"1587","fhuA",1,0,1
"1590","sbmC",0,0,1
"1615","exuR",4,0,1
"1619","lexA",0,0,1
"1626","pfkB",0,0,1
"1628","bfr",0,0,1
"1631","ybaY",0,0,1
"1637","ybaQ",0,0,1
"1639","dcrB",0,0,1
"1648","ssuC",4,0,1
"1649","ssuA",4,0,1
"1652","degP",1,0,1
"1654","metB",1,0,1
"1661","cysI",4,0,1
"1669","cpxP",3,0,1
"1676","gnsB",0,0,1
"1677","accC",3,0,1
"1680","yegP",0,0,1
"1682","allB",0,0,1
"1684","cspE",5,0,1
"1688","carB",6,0,1
"1692","cysP",2,0,1
"1694","yfeR",0,0,1
"1702","yghA",0,0,1
"1706","yrbL",1,0,1
"1708","asnB",1,0,1
"1709","ssnA",1,0,1
"1716","ybcM",0,0,1
"1717","yqjK",0,0,1
"1719","artJ",1,0,1
"1720","yqcA",0,0,1
"1722","frmB",0,0,1
"1724","argD",1,0,1
"1725","lpxC",5,0,1
"1728","uidA",1,0,1
"1729","ompA",1,0,1
"1730","ydgC",0,0,1
"1732","ymgD",0,0,1
"1734","ychN",0,0,1
"1742","dgkA",0,0,1
"1743","ybjQ",0,0,1
"1745","soxR",4,0,1
"1748","yddM",0,0,1
"1754","sbp",0,0,1
"1755","ytfH",0,0,1
"1766","ugd",0,0,1
"1769","iscS",2,0,1
"1774","ygiN",0,0,1
"1779","nanA",3,0,1
"1781","yciW",1,0,1
"1784","nagE",1,0,1
"1789","nlpC",0,0,1
"1790","ytfB",0,0,1
"1799","yniB",0,0,1
"1804","folA",4,0,1
"1805","folX",0,0,1
"1810","fabB",1,0,1
"1811","fur",5,0,1
"1814","leuL",5,0,1
"1817","yiiR",0,0,1
"1831","ubiA",14,0,1
"1834","lrhA",0,0,1
"1836","thrL",3,0,1
"1837","treF",0,0,1
"1853","clpP",3,0,1
"1854","yeaY",0,0,1
"1855","yoaC",0,0,1
"1856","yibI",0,0,1
"1883","ydcY",0,0,1
"1886","yidQ",1,0,1
"1887","yajD",0,0,1
"1890","greB",0,0,1
"1893","ilvL",1,0,1
"1894","phoR",2,0,1
"1902","frr",0,0,1
"1903","crp",1,0,1
"1906","fucU",4,0,1
"1911","yhhW",0,0,1
"1912","garP",4,0,1
"1922","tsuA",0,0,1
"1923","tsuB",0,0,1
"1925","msrP",4,0,1
"1926","msrQ",4,0,1
"1934","cbl",5,0,1
"1935","cysC",1,0,1
"1936","cysH",4,0,1
"1937","cysA",2,0,1
"1938","cysW",2,0,1
"1943","tcyN",0,0,1
"1944","msrP",4,0,1
"1945","msrQ",4,0,1
"1946","cynT",2,0,1
"1947","cynS",1,0,1
"1948","cynX",1,0,1
"1953","cspB",0,0,1
"1961","cspB",0,0,1
"1965","ompF",14,0,1
"1967","yceK",0,0,1
"1968","uspG",0,0,1
"1969","xanP",0,0,1
"1975","waaH",1,0,1
"1977","btsT",2,0,1
"1986","btsT",2,0,1
"1989","ydeN",4,0,1
"1997","ycfJ",0,0,1
"2008","yhdN",0,0,1
"2012","yjcB",0,0,1
"2044","alaE",0,0,1
"2048","ypdK",0,0,1
"2049","yjbT",0,0,1
"2050","livJ",2,0,1
"2051","malE",11,0,1
"2052","ghxP",0,0,1
"2053","ybdL",0,0,1
"2054","bssS",5,0,1
"2055","yibT",0,0,1
"2056","metL",1,0,1
"2057","metA",3,0,1
"2058","atoD",2,0,1
"2059","atoA",2,0,1
"2060","rhaA",3,0,1
"2061","ykgJ",0,0,1
"2062","ybiJ",0,0,1
"2063","azoR",0,0,1
"2064","yncJ",0,0,1
"2065","yhaK",0,0,1
"2066","pspG",3,0,1
"2067","chiX",0,0,1
"2068","ybeD",2,0,1
"2069","hspQ",0,0,1
"2070","norR",0,0,1
"2071","argH",1,0,1
"2072","sokX",0,0,1
"2073","micA",0,0,1
"2074","bssR",0,0,1
"2075","ldtE",0,0,1
"2076","fklB",0,0,1
"2077","tomB",2,0,1
"2078","chiP",0,0,1
"2079","chiQ",0,0,1
"2080","dgcZ",7,0,1
"2081","yoaI",0,0,1
"2082","hisL",0,0,1
"2083","yfgG",0,0,1
"2084","gcvB",2,0,1
"2085","ryhB",1,0,1
"2086","ydcV",0,0,1
"2087","patD",0,0,1
"2088","rhaS",6,0,1
